param,ours,ours-mono,ours-PK,PK-reduce-kg-enhance-pc,PK-wo-reduce-kg-enhance-pc,baseline
5,253.08266666666665,384.1363333333333,222.33533333333335,213.75266666666667,231.04133333333334,9223372036854776.0
25,10.013666666666666,21.096333333333334,6.831666666666667,7.645,6.986333333333333,9223372036854776.0
50,3.053,8.303666666666667,2.1823333333333337,2.6973333333333334,2.1856666666666666,9223372036854776.0
75,1.1043333333333332,2.7493333333333334,0.6513333333333333,0.974,0.657,9223372036854776.0
95,0.20366666666666666,0.616,0.17566666666666667,0.3736666666666667,0.22166666666666665,9.934333333333335
