param,ours,ours-mono,ours-PK,PK-reduce-kg-enhance-pc,PK-wo-reduce-kg-enhance-pc,baseline
10,0.021333333333333333,0.028,0.018666666666666668,0.031,0.02033333333333333,0.10333333333333333
20,0.10566666666666667,0.12566666666666668,0.08,0.123,0.07633333333333332,1.7113333333333332
30,0.15533333333333335,0.25366666666666665,0.14833333333333334,0.194,0.12633333333333333,12.643666666666666
40,0.291,0.5836666666666667,0.24933333333333335,0.333,0.26266666666666666,43.86866666666666
50,0.44866666666666666,1.1106666666666667,0.3703333333333333,0.7016666666666667,0.363,149.927
100,3.053,8.303666666666667,2.1823333333333337,2.6973333333333334,2.1856666666666666,9223372036854776.0
150,7.621333333333333,21.101,5.706666666666667,6.301666666666667,5.216666666666667,9223372036854776.0
200,16.012666666666664,52.699333333333335,12.069333333333335,14.643666666666666,12.193,9223372036854776.0
250,26.676333333333332,76.24533333333333,19.172666666666668,24.183333333333334,20.049,9223372036854776.0
