param,ours,ours-mono
0.0,2.5043333333333333,7.867666666666667
0.5,3.053,8.303666666666667
1.0,3.9363333333333337,8.727333333333334
1.5,14.740666666666666,14.166333333333334
2.0,70.60733333333333,33.08733333333333
2.5,142.09466666666665,60.38733333333334
